Taxon,EPBC Act listed,NSW listed,WA listed,VIC listed,SA listed,QLD listed,TAS listed,ACT listed,Endemic NSW,Endemic SA,Endemic WA,Endemic VIC,Endemic QLD,Endemic TAS,Endemic ACT,All other taxa,Proportion of range map burnt,Proportion of SNES range map burnt (EPBC Act species only) ,Proportion of point locations burnt,high fire frequency ranking,cumulative fire risk ranking
Polianthion wichurae,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002484386,NA,0,LOW,DD
Pollia crispata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.328703743,NA,0.142857143,LOW,DD
Pollia macrophylla,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00956257,NA,0.010638298,LOW,DD
Polyalthia fruticosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyalthia hispida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyalthia johnsonii,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyalthia submontana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyalthia xanthocarpa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polycalymma stuartii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.42E-04,NA,0,LOW,LOW
Polycarpaea arida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.90E-06,NA,0,NONE,DD
Polycarpaea breviflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.43E-05,NA,0,LOW,DD
Polycarpaea corymbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.62E-04,NA,0,LOW,DD
Polycarpaea corymbosa var. corymbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00137002,NA,0,LOW,DD
Polycarpaea corymbosa var. minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008246199,NA,0.011235955,LOW,DD
Polycarpaea corymbosa var. torrensis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polycarpaea holtzei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polycarpaea incana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polycarpaea involucrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polycarpaea longiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polycarpaea microceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polycarpaea multicaulis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.93E-04,NA,0,LOW,DD
Polycarpaea sp. Bang Bang Jumpup (T.Farrell TF784),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polycarpaea sp. sandstone (C.R.Dunlop 4567),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polycarpaea spirostylis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.54E-04,NA,0,LOW,DD
Polycarpaea spirostylis subsp. compacta,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002276852,NA,0,LOW,DD
Polycarpaea spirostylis subsp. densiflora,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polycarpaea spirostylis subsp. glabra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NONE,NONE
Polycarpaea spirostylis subsp. spirostylis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.06E-04,NA,0,LOW,DD
Polycarpaea staminodina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polycarpaea tenax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polycarpaea umbrosa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NONE,NONE
Polycarpaea violacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala arvensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala barbata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala barklyensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala bifoliata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala canaliculata,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NONE,NONE
Polygala clavistyla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala coralliformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala crassitesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.17E-05,NA,0,LOW,DD
Polygala dependens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala difficilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala dimorphotricha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala eriocephala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala exsquarrosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.85E-05,NA,0.005434783,NONE,DD
Polygala gabrielae,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polygala galeocephala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala geniculata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala glaucifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.58E-06,NA,0,NONE,DD
Polygala glaucoides,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polygala integra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala isingii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.24E-08,NA,0,NONE,DD
Polygala japonica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.111181009,NA,0.162162162,LOW,DD
Polygala kimberleyensis,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NONE,NONE
Polygala linariifolia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015175337,NA,0.214285714,LOW,MEDIUM
Polygala longifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.98E-04,NA,0,LOW,DD
Polygala macrobotrya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polygala obversa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.36E-04,NA,0,LOW,DD
Polygala orbicularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala parviloba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.35E-04,NA,0,LOW,DD
Polygala pendulina,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polygala persicariifolia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002628037,NA,0,LOW,DD
Polygala petrophila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala petrophila var. angustifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala polifolia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polygala praecox,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NONE,NONE
Polygala pterocarpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala pycnantha,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.18E-05,NA,0,LOW,DD
Polygala rhinanthoides,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.12E-04,NA,0,LOW,DD
Polygala rhynchocarpa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NONE,NONE
Polygala saccopetala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala scorpioides,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75E-04,NA,0,LOW,DD
Polygala stenoclada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala stenosepala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala succulenta var. congesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala succulenta var. succulenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala tepperi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala triflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007004083,NA,0.016949153,LOW,DD
Polygala validiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygala wightiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.40E-04,NA,0,LOW,DD
Polygonum argyrocoleon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polygonum plebeium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005013349,NA,0.010224949,LOW,LOW
Polymeria ambigua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.39E-05,NA,0,LOW,DD
Polymeria angusta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NONE,NONE
Polymeria calycina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.039760475,NA,0.056994819,LOW,DD
Polymeria distigma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polymeria lanata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polymeria longifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.57E-04,NA,0,LOW,DD
Polymeria marginata,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.23E-04,NA,0,LOW,DD
Polymeria mollis,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NONE,NONE
Polymeria pusilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00681033,NA,0,LOW,DD
Polymeria quadrivalvis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polymeria sp. Broome (K.F.Kenneally 9759),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NONE,NONE
Polymeria sp. West Tanami (D.E.Albrecht 7809),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polymeria subhirsuta,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyosma alangiacea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006619134,NA,0,LOW,DD
Polyosma cunninghamii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.202342116,NA,0.270491803,LOW,DD
Polyosma hirsuta,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002317954,NA,0,LOW,DD
Polyosma reducta,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyosma rhytiphloia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003962693,NA,0,LOW,DD
Polyosma rhytophloia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003698172,NA,0,LOW,DD
Polyosma rigidiuscula,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003685137,NA,0,LOW,DD
Polyosma sp. Mt Lewis (B.Hyland RFK25241),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyosma sp. Mt Windsor Tableland (L.W.Jessup+ GJM1374),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyphlebium endlicherianum,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE
Polyphlebium venosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.131266141,NA,0.23943662,LOW,LOW
Polypogon tenellus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.011558114,NA,0,LOW,DD
Polyscias australiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006638462,NA,0,LOW,DD
Polyscias bellendenkerensis,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NONE,NONE
Polyscias elegans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034654983,NA,0.04845815,LOW,DD
Polyscias macgillivrayi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyscias mollis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.10E-04,NA,0,NONE,DD
Polyscias murrayi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.138427469,NA,0.138297872,LOW,DD
Polyscias nodosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003879874,NA,0,LOW,DD
Polyscias purpurea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.005981452,NA,0,LOW,DD
Polyscias sambucifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.247958389,NA,0.382022472,MEDIUM,DD
Polyscias sambucifolia subsp. Bipinnate leaves (J.H.Ross 3967),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.228978495,NA,0.428571429,MEDIUM,DD
Polyscias sambucifolia subsp. Long leaflets (P.G.Neish 208),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.352468389,NA,0.369565217,MEDIUM,DD
Polyscias sambucifolia subsp. Short leaflets (V.Stajsic 196),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.197472851,NA,0.215189873,LOW,DD
Polyscias scutellaria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,DD,DD
Polyscias sp. Douglas-Denison (R.Schahinger HO526133),0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,DD,DD
Polyscias spectabilis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyscias willmottii,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NONE,NONE
Polyscias zippeliana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NONE,NONE
Polystichum australiense,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.369371689,NA,0.318181818,LOW,DD
Polystichum fallax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.043980442,NA,0.387755102,LOW,DD
Polystichum formosum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.167754297,NA,0.340909091,LOW,MEDIUM
Polystichum moorei,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NONE,NONE
Polystichum proliferum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.117423196,NA,0.17107943,LOW,DD
Polystichum vestitum,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,DD,DD
Pomaderris adnata,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,NONE,NONE
Pomaderris andromedifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.244895073,NA,0.409090909,MEDIUM,DD
Pomaderris andromedifolia subsp. andromedifolia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.292603186,NA,0.475490196,MEDIUM,HIGH
Pomaderris andromedifolia subsp. confusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.311663703,NA,0.40625,MEDIUM,MEDIUM
Pomaderris angustifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.230244682,NA,0.153409091,LOW,MEDIUM
Pomaderris apetala,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.062359396,NA,0,LOW,MEDIUM
Pomaderris apetala subsp. apetala,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.005155075,NA,0,LOW,LOW
Pomaderris apetala subsp. maritima,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.084926687,NA,0,LOW,LOW
Pomaderris argyrophylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.040746365,NA,0.111587983,LOW,DD
Pomaderris aspera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.201491084,NA,0.290666667,LOW,MEDIUM
Pomaderris aurea,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.34655224,NA,0.303030303,MEDIUM,HIGH
Pomaderris betulina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.318491447,NA,0.285714286,MEDIUM,DD
Pomaderris betulina subsp. actensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059743862,NA,0.416666667,NONE,MEDIUM
Pomaderris betulina subsp. betulina,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.255691032,NA,0.279411765,LOW,MEDIUM
Pomaderris bodalla,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.469318377,NA,0.321428571,LOW,HIGH
Pomaderris brevifolia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.023364651,NA,0,LOW,DD
Pomaderris briagolensis,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NONE,NONE
Pomaderris brogoensis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.549184184,NA,0.423076923,MEDIUM,DD
Pomaderris brunnea,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27289725,0.621455236,0.285714286,HIGH,HIGH
Pomaderris buchanensis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.972812504,NA,1,HIGH,HIGH
Pomaderris canescens,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.023064633,NA,0.034883721,LOW,DD
Pomaderris cinerea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.550782304,NA,0.375,LOW,HIGH
Pomaderris clivicola,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0021875,0,0,NONE,NONE
Pomaderris cocoparrana,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,NONE
Pomaderris coomingalensis,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.007008547,NA,0,LOW,DD
Pomaderris costata,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.591988393,NA,0.658536585,MEDIUM,HIGH
Pomaderris cotoneaster,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4596339,0.543103055,0.384615385,LOW,HIGH
Pomaderris crassifolia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.173888222,NA,0.473684211,LOW,DD
Pomaderris delicata,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.74E-05,0,NONE,NONE
Pomaderris discolor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.314705091,NA,0.329113924,MEDIUM,MEDIUM
Pomaderris elachophylla,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.108033276,NA,0.084415584,LOW,MEDIUM
Pomaderris elliptica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.276728772,NA,0.293478261,LOW,MEDIUM
Pomaderris elliptica var. diemenica,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.007721554,NA,0,NONE,DD
Pomaderris elliptica var. elliptica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.155470619,NA,0.162454874,LOW,MEDIUM
Pomaderris eriocephala,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.209629618,NA,0.254054054,LOW,DD
Pomaderris ferruginea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.206610052,NA,0.3894081,MEDIUM,HIGH
Pomaderris flabellaris,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00378348,NA,0,LOW,DD
Pomaderris forrestiana,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.040330604,NA,0.036036036,LOW,DD
Pomaderris gilmourii,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,0.5,MEDIUM,NONE
Pomaderris gilmourii var. cana,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,HIGH,DD
Pomaderris gilmourii var. gilmourii,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.90179687,NA,1,LOW,DD
Pomaderris grandis,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NONE,NONE
Pomaderris graniticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.136403697,NA,0.081632653,LOW,DD
Pomaderris halmaturina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.272948817,NA,0.142857143,LOW,DD
Pomaderris halmaturina subsp. continentis,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.005578594,NA,0.055555556,LOW,LOW
Pomaderris halmaturina subsp. halmaturina,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.140103949,0.117158569,0.044117647,LOW,LOW
Pomaderris helianthemifolia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.824999988,NA,0.5,HIGH,HIGH
Pomaderris helianthemifolia subsp. helianthemifolia,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.013888889,NA,0,LOW,HIGH
Pomaderris helianthemifolia subsp. hispida,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.411342993,NA,0.574468085,MEDIUM,HIGH
Pomaderris helianthemifolia subsp. minor,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.152540375,NA,0.222222222,MEDIUM,HIGH
Pomaderris intermedia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.180163876,NA,0.313291139,LOW,MEDIUM
Pomaderris lanigera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.143229819,NA,0.33984375,MEDIUM,DD
Pomaderris lanigera var. (Mt Maroon L.S.Smith 12161),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0.2,DD,NONE
Pomaderris lanigera var. Mt Maroon (L.S.Smith 12161),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,DD,DD
Pomaderris ledifolia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.314033235,NA,0.429824561,MEDIUM,MEDIUM
Pomaderris ligustrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.451470551,NA,0.285714286,MEDIUM,DD
Pomaderris ligustrina subsp. latifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.64336436,NA,0.875,HIGH,HIGH
Pomaderris ligustrina subsp. ligustrina,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.330821148,NA,0.305263158,MEDIUM,MEDIUM
Pomaderris mediora,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.38E-04,NA,0,NONE,DD
Pomaderris myrtilloides,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.069875529,NA,0,LOW,DD
Pomaderris nitidula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.316201762,NA,0.471698113,MEDIUM,HIGH
Pomaderris notata,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025124999,NA,0,NONE,DD
Pomaderris obcordata,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.027021936,NA,0.049535604,LOW,LOW
Pomaderris oblongifolia,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.919296868,NA,0.666666667,HIGH,HIGH
Pomaderris oraria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16913235,NA,0.045454546,LOW,LOW
Pomaderris oraria subsp. calcicola,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.360485731,NA,0.096774194,MEDIUM,DD
Pomaderris oraria subsp. oraria,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.178295641,NA,0,LOW,LOW
Pomaderris pallida,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.221729178,0.08083787,0,LOW,DD
Pomaderris paniculosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022649273,NA,0.043478261,LOW,LOW
Pomaderris paniculosa subsp. paniculosa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.008175131,NA,0.026785714,LOW,LOW
Pomaderris paniculosa subsp. paralia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.064598815,NA,0.01010101,LOW,LOW
Pomaderris parrisiae,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.60556365,0.606524645,0.464285714,MEDIUM,HIGH
Pomaderris pauciflora,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.335367463,NA,0.513513514,LOW,DD
Pomaderris phylicifolia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.480611112,NA,0,HIGH,HIGH
Pomaderris phylicifolia subsp. ericoides,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.204980024,NA,0.345864662,LOW,MEDIUM
Pomaderris phylicifolia subsp. phylicifolia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.215077626,NA,0.188888889,LOW,MEDIUM
Pomaderris pilifera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.209551208,NA,0.151515152,LOW,MEDIUM
Pomaderris pilifera subsp. pilifera,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.126239676,NA,0.01369863,LOW,LOW
Pomaderris pilifera subsp. talpicutica,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.022352623,0,0,NONE,NONE
Pomaderris precaria,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.332575759,NA,0,LOW,DD
Pomaderris prunifolia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213435048,NA,0.189873418,LOW,MEDIUM
Pomaderris prunifolia var. prunifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.251119354,NA,0.366906475,LOW,HIGH
Pomaderris queenslandica,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044332883,NA,0.035460993,LOW,DD
